sec,fargo,desert,maine,modernBaseball,nyny,pnw,texas
0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
105,0,0,150,43,140,0,0
317,0,0,305,218,316,0,89
508,155,38,428,390,466,0,304
652,310,218,360,526,563,43,508
730,439,398,410,608,605,227,667
745,516,539,480,627,584,370,767
690,255,626,279,582,502,469,795
570,496,650,130,477,367,512,750
396,146,603,47,322,196,503,637
191,272,501,0,140,32,438,465
14,14,348,0,0,0,322,255
0,0,164,0,0,0,174,47
0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
65,0,0,137,21,130,0,0
248,4,0,217,213,111,0,58
319,117,41,367,383,238,0,297
269,307,223,402,518,533,72,499
607,430,404,400,599,283,227,659
716,507,548,358,617,188,366,756
641,351,635,228,369,96,316,784
567,408,658,161,120,15,516,739
390,405,618,50,322,42,511,628
183,237,515,0,143,11,445,458
13,65,359,0,0,0,333,250
0,0,169,0,0,0,180,47
0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0
111,0,0,93,48,143,0,0
317,8,0,55,224,323,0,97
508,159,43,372,202,470,0,318
652,311,229,388,437,570,72,526
735,432,414,448,609,132,224,687
746,510,557,76,562,120,363,787
690,532,645,187,579,158,460,816
571,496,668,178,473,22,347,777
398,407,627,33,321,20,16,661
193,135,523,0,140,35,13,487
17,118,366,0,0,0,60,271
0,0,176,0,0,0,175,56
0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0
108,0,0,155,20,144,0,0
312,20,0,211,109,319,0,101
498,166,44,178,384,466,0,323
639,219,224,240,525,567,77,531
724,218,402,136,611,607,229,693
741,307,542,264,631,589,367,792
684,405,570,250,585,510,464,821
562,300,648,74,477,376,509,776
390,177,554,67,324,206,500,656
187,283,506,0,67,39,436,482
17,61,354,0,0,0,324,265
0,0,168,0,0,0,180,53
0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,8,0,0,0,0
107,0,0,81,53,139,0,0
313,8,0,173,230,313,0,44
503,30,47,302,206,460,0,231
646,61,224,65,318,559,89,437
726,92,399,69,432,599,253,664
741,203,537,398,369,579,396,774
684,375,621,313,251,30,498,799
563,15,619,248,164,370,546,755
391,121,595,49,75,204,536,643
189,30,506,0,36,40,464,472
17,61,355,0,0,0,348,261
0,0,134,0,0,0,193,53
0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,8,0,0,0,0
110,0,0,51,54,153,0,0
313,11,0,144,185,328,0,98
501,136,54,193,212,379,0,316
643,338,238,514,419,570,96,523
727,464,418,220,434,612,231,683
743,543,554,161,367,588,406,782
685,571,638,121,293,507,508,811
565,534,666,158,322,375,557,767
393,441,627,39,218,209,488,654
192,307,525,0,77,26,475,482
19,140,376,0,0,0,313,269
0,0,188,0,0,0,204,58
0,0,16,0,0,0,45,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,11,0,0,0,0
103,0,0,88,13,142,0,0
299,6,0,195,144,137,0,94
481,53,59,193,317,203,0,92
619,95,250,71,397,228,98,21
704,201,433,345,343,504,263,457
722,319,575,498,413,426,406,759
665,201,662,79,369,232,508,795
410,151,686,266,184,261,556,754
157,149,644,32,175,170,547,646
167,71,541,0,37,33,481,479
15,46,385,0,0,0,363,272
0,0,196,0,0,0,209,62
0,0,19,0,0,0,48,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,20,0,0,0,0
131,0,0,134,38,53,0,0
343,9,0,273,98,79,0,115
534,89,62,486,318,166,0,338
679,338,255,554,340,171,103,547
763,187,433,574,299,349,270,710
778,394,575,535,187,266,410,810
722,466,661,441,315,90,511,839
601,530,685,300,324,119,559,794
425,442,644,134,300,77,551,678
215,205,541,0,160,18,485,503
24,97,382,0,0,0,328,289
0,0,194,0,0,0,147,68
0,0,20,0,0,0,30,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,21,0,15,0,0
125,0,0,133,43,184,0,0
334,15,0,239,231,373,0,117
525,131,41,418,272,529,0,345
668,231,196,457,388,635,104,556
751,481,387,363,668,679,75,720
765,558,514,433,687,657,411,820
709,576,611,340,639,571,203,849
589,424,551,212,530,430,451,803
416,159,526,134,252,248,352,686
210,47,526,0,119,61,482,509
26,17,142,0,0,0,12,290
0,0,201,0,0,0,212,68
0,0,14,0,0,0,52,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,38,0,17,0,0
128,0,0,203,70,188,0,0
338,21,0,360,256,378,0,111
529,65,29,489,429,536,0,334
671,175,53,566,565,642,109,540
754,113,356,587,650,677,275,702
769,205,280,547,669,655,302,804
710,328,179,451,622,569,520,832
589,415,445,310,452,429,568,787
416,339,511,142,357,249,558,673
208,249,337,0,171,63,488,500
26,107,215,0,6,0,371,285
0,0,158,0,0,0,215,69
0,0,12,0,0,0,55,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,24,0,11,0,0
123,0,0,127,27,170,0,0
283,12,0,263,180,355,0,28
512,195,42,382,361,503,0,109
650,255,76,443,469,603,116,521
581,488,174,333,558,643,284,685
320,570,288,415,565,486,429,783
325,593,447,361,369,308,531,816
305,555,310,109,287,289,578,776
138,383,240,73,108,184,569,659
96,239,365,0,43,43,501,488
16,98,8,0,5,0,384,278
0,0,4,0,0,0,229,67
0,0,16,0,0,0,63,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,18,0,9,0,0
37,0,0,52,9,119,0,0
306,22,0,90,70,211,0,126
270,210,48,150,129,251,0,356
150,374,272,173,219,337,77,563
430,499,456,262,313,208,218,726
132,575,513,361,377,183,417,822
21,598,685,124,233,143,18,849
80,563,709,75,154,133,567,799
29,471,668,28,53,12,557,682
6,265,559,0,29,8,493,386
8,80,405,0,2,0,377,288
0,15,214,0,0,0,226,51
0,0,31,0,0,0,64,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,19,0,13,0,0
16,0,0,116,43,181,0,0
99,21,0,68,108,362,0,87
272,4,80,485,249,514,0,346
508,170,274,563,612,509,123,554
769,138,456,86,696,666,290,718
784,114,599,560,709,651,433,817
728,429,680,367,662,574,533,707
595,174,703,264,548,437,582,804
436,353,662,76,388,260,518,687
229,337,559,0,197,74,500,512
34,141,404,0,23,0,382,296
0,7,215,0,0,0,134,55
0,0,33,0,0,0,67,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,37,0,26,0,0
151,0,0,211,93,195,0,0
370,15,0,114,293,252,0,84
565,212,85,224,383,168,0,352
712,372,283,249,624,27,126,558
791,334,467,255,709,53,294,719
806,432,617,243,729,29,42,814
745,425,705,192,672,207,471,839
623,556,729,194,464,14,518,791
444,465,687,53,401,13,524,678
234,327,574,0,206,75,510,504
37,165,418,0,26,0,216,200
0,18,226,0,0,0,46,75
0,0,37,0,0,0,26,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,0,34,0,30,0,0
153,0,0,228,90,200,0,0
366,36,0,387,277,266,0,38
557,177,87,515,442,417,0,94
700,115,211,587,577,448,136,26
780,184,465,447,659,456,61,150
790,287,556,501,678,646,332,650
727,287,586,365,634,564,473,826
350,317,613,216,531,430,603,599
352,168,530,100,378,257,408,226
170,217,439,5,194,75,20,256
18,114,223,0,24,0,402,137
0,9,68,0,0,0,245,39
0,0,16,0,0,0,40,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,27,0,28,0,0
3,0,0,99,59,190,0,0
61,22,0,381,242,367,0,122
27,62,28,396,404,517,0,219
50,59,91,591,579,501,30,540
111,65,190,414,656,510,142,697
161,91,502,162,545,639,395,794
110,103,93,381,419,561,278,822
105,110,211,330,429,427,564,543
41,64,375,162,365,257,600,664
23,62,77,16,104,76,449,495
9,65,325,0,15,0,202,286
0,11,233,0,0,0,173,75
0,0,18,0,0,0,84,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,31,0,14,0,0
36,0,0,82,10,61,0,0
88,36,0,164,35,6,0,132
119,73,96,19,50,119,0,354
431,156,300,27,35,589,83,557
295,262,346,26,27,143,243,714
449,540,520,127,21,152,480,811
563,652,626,160,36,53,450,836
405,529,560,104,76,17,542,789
264,437,529,49,26,5,622,672
40,297,425,6,34,5,399,462
16,151,235,0,9,0,154,289
0,11,152,0,0,0,159,77
0,0,17,0,0,0,56,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,57,0,6,0,0
125,0,0,218,38,17,0,0
121,36,0,382,35,177,0,121
242,207,98,507,123,198,0,13
57,430,63,581,115,458,163,57
294,565,178,137,73,338,337,117
722,550,646,131,116,642,487,98
615,671,737,167,138,442,592,228
465,631,762,71,163,434,632,215
300,532,613,9,43,264,622,276
204,383,418,6,4,82,546,146
17,198,304,0,8,0,426,160
0,17,247,0,0,0,263,22
0,0,28,0,0,0,90,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,0,0,79,0,9,0,0
143,0,0,259,71,161,0,0
315,27,0,430,94,98,0,129
426,57,109,562,145,183,0,6
156,179,317,642,230,198,160,80
365,455,508,649,676,209,337,284
759,522,475,607,387,333,487,257
636,457,746,509,314,193,591,361
402,539,769,362,134,234,472,341
198,519,289,187,42,93,402,314
114,320,615,27,4,34,159,212
10,194,371,0,6,0,114,112
0,11,157,0,0,0,59,88
0,0,32,0,0,0,97,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,0,0,76,0,7,0,0
105,0,0,190,13,9,0,0
140,82,0,137,148,19,0,12
196,265,116,272,351,64,0,56
221,438,136,394,138,44,172,168
448,572,412,293,79,155,351,171
413,647,506,481,247,142,502,148
593,560,613,414,89,401,607,155
334,629,676,277,151,255,656,159
175,531,573,127,135,261,644,128
98,385,56,14,50,48,574,251
14,207,351,0,12,0,450,24
0,10,262,0,0,0,286,62
0,0,57,0,0,0,105,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,0,0,89,0,36,0,0
23,0,0,272,118,201,0,0
44,88,0,443,318,430,0,139
81,272,126,575,169,586,7,8
137,444,341,655,188,690,60,72
77,577,537,661,195,732,333,712
181,652,688,620,118,708,458,210
131,674,779,522,298,620,600,260
91,629,787,376,361,477,592,257
72,532,742,199,350,207,576,281
70,387,633,31,229,98,480,171
4,208,468,0,42,0,370,101
0,18,266,0,0,0,240,23
0,0,61,0,0,0,39,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,49,0,56,0,0
17,0,0,246,125,247,0,0
123,89,0,411,323,439,0,38
154,269,89,395,503,596,8,232
186,438,215,111,635,695,127,599
184,573,416,174,716,732,314,766
346,660,548,449,727,705,164,867
199,602,224,440,675,614,472,899
100,534,380,233,565,469,309,852
56,484,669,130,407,284,492,737
19,377,518,18,220,95,252,557
10,200,459,0,42,0,324,334
0,44,263,0,0,0,60,102
0,0,61,0,0,0,28,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11,0,0,98,0,65,0,0
189,0,0,282,127,263,0,0
413,91,0,454,324,459,0,168
610,267,127,586,500,619,7,404
758,432,336,653,636,725,33,617
842,471,525,672,717,758,85,782
853,637,668,630,733,734,154,881
791,655,756,531,685,646,227,904
666,615,778,384,473,496,226,855
486,521,737,207,416,311,259,736
269,349,629,38,160,111,205,557
58,158,467,0,44,0,152,334
0,24,267,0,0,0,73,103
0,0,64,0,0,0,36,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7,0,0,65,0,28,0,0
124,0,0,284,63,128,0,0
372,92,0,452,153,246,0,163
610,97,131,575,251,384,15,395
757,119,339,653,193,456,146,604
840,157,529,665,524,450,221,767
852,397,674,616,170,592,406,871
790,441,761,511,296,319,445,897
664,603,784,307,383,298,499,849
483,341,734,143,242,187,519,728
268,313,626,21,105,99,474,550
58,178,422,0,15,0,379,329
0,13,261,0,0,0,223,101
0,0,43,0,0,0,72,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14,0,0,95,0,64,0,0
199,0,0,274,131,251,0,0
424,93,0,310,259,436,0,159
621,266,105,226,499,588,14,387
764,77,339,364,633,685,172,595
847,119,524,299,712,725,305,757
858,94,665,631,721,703,435,847
796,15,752,491,576,613,529,872
670,57,700,384,565,476,593,825
490,43,729,208,413,299,536,615
273,121,522,41,226,109,242,528
62,145,377,0,22,0,396,312
0,14,161,0,0,0,121,93
0,0,45,0,0,0,47,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14,0,0,78,0,72,0,0
198,0,0,207,41,268,0,0
418,14,0,121,150,458,0,155
527,19,91,312,171,609,20,374
707,43,266,369,341,712,184,576
785,11,20,497,739,754,301,732
766,34,229,394,756,731,318,826
780,88,407,460,707,644,457,410
656,174,624,200,375,502,378,381
482,74,399,152,264,320,473,475
268,26,505,48,91,122,374,189
62,5,307,0,56,0,296,182
0,11,188,0,0,0,125,71
0,0,50,0,0,0,52,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,71,0,81,0,0
203,0,0,260,58,278,0,0
424,31,0,412,211,470,0,71
617,107,7,519,513,625,20,158
760,259,271,683,644,727,132,181
838,48,409,702,721,768,385,398
844,249,504,658,733,744,533,818
779,193,707,550,582,647,506,843
650,159,676,402,493,505,551,795
434,51,640,222,291,323,359,422
250,216,510,49,112,125,390,510
51,14,343,0,33,0,126,304
0,7,253,0,0,0,31,94
0,0,34,0,0,0,128,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,0,0,125,0,38,0,0
62,0,0,311,70,210,0,0
161,38,0,481,333,333,0,73
338,23,125,611,502,435,42,152
337,130,21,690,632,632,219,264
439,98,359,708,704,545,401,328
360,51,127,665,597,431,552,687
381,256,645,565,668,333,648,853
413,198,129,341,567,358,695,810
212,76,55,191,355,151,682,698
140,19,194,30,189,62,610,471
26,15,258,0,43,0,481,318
0,19,9,0,0,0,317,101
0,0,27,0,0,0,135,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,0,0,40,0,16,0,0
60,0,0,27,143,11,0,0
144,80,0,40,334,28,0,41
422,146,7,28,508,13,45,45
722,489,124,28,367,149,219,97
466,409,455,32,474,419,403,126
648,538,428,63,360,239,552,143
240,587,674,39,692,599,655,321
422,519,262,65,586,407,695,840
316,409,86,205,432,217,682,723
120,307,333,44,245,89,611,550
59,60,39,0,60,0,487,334
0,60,117,0,0,0,320,108
0,0,37,0,0,0,138,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10,0,0,82,0,38,0,0
79,0,0,85,4,114,0,0
150,129,0,97,56,40,0,117
115,314,114,80,18,222,37,52
76,483,336,107,73,419,221,169
109,613,585,108,23,332,347,366
334,692,734,34,51,200,437,874
221,711,635,29,77,256,646,904
274,670,684,15,77,99,561,860
234,572,341,6,24,8,679,747
37,432,355,16,9,10,608,568
41,252,313,0,5,0,378,346
0,70,99,0,0,0,231,115
0,0,82,0,0,0,24,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,0,21,0,25,0,0
23,0,0,314,19,33,0,0
41,12,0,290,109,434,0,48
98,121,62,182,206,557,4,116
82,209,347,451,19,738,61,263
85,290,566,536,219,467,222,536
53,473,330,409,50,752,319,901
32,337,668,425,357,664,199,927
31,678,513,55,260,522,202,880
49,580,617,81,152,339,149,758
32,133,426,38,176,138,374,577
7,78,434,0,38,0,32,353
0,27,274,0,0,0,11,119
0,0,66,0,0,0,8,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7,0,0,116,0,23,0,0
113,0,0,280,3,9,0,0
218,147,0,416,6,54,0,197
171,337,81,631,10,72,23,431
220,294,170,508,467,46,164,645
214,183,499,468,411,115,247,807
254,412,281,525,778,46,280,907
164,325,378,304,729,13,64,932
194,342,836,334,618,9,303,886
275,347,661,121,461,62,364,763
132,199,549,25,267,26,178,585
34,198,433,0,72,0,105,360
0,77,272,0,0,0,205,123
0,0,71,0,0,0,160,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
29,0,0,64,0,103,0,0
227,0,0,141,107,194,0,0
454,153,0,113,305,287,0,197
652,344,137,451,453,649,48,431
799,516,358,601,558,628,255,640
881,648,407,365,588,681,439,801
887,727,628,575,684,658,583,900
825,746,748,493,722,664,686,925
695,704,861,423,608,516,732,876
512,604,813,244,446,246,711,758
295,455,699,67,253,91,595,546
79,267,530,0,68,0,424,355
0,80,321,0,0,0,120,122
0,0,103,0,0,0,135,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
30,0,0,66,3,99,0,0
84,0,0,161,41,288,0,3
288,164,0,184,80,468,0,38
612,359,193,326,172,529,33,17
742,534,410,458,334,706,188,622
749,668,597,483,198,744,287,782
850,747,743,385,238,721,442,136
647,766,829,446,47,636,579,905
508,722,843,210,84,499,440,862
277,620,795,136,35,322,488,260
66,468,683,33,43,132,265,572
44,282,517,0,23,0,320,355
0,90,311,0,0,0,10,123
0,0,99,0,0,0,80,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
41,0,0,23,20,13,0,0
260,0,0,56,56,13,0,18
494,124,0,111,423,14,0,232
696,337,190,61,511,15,76,478
844,504,402,42,562,32,260,695
920,408,596,28,564,42,441,860
926,310,739,47,685,102,590,959
863,443,824,19,439,232,691,983
726,359,838,12,135,193,736,931
538,499,791,7,40,118,722,806
313,435,680,16,131,3,643,619
87,168,515,0,40,0,196,387
0,14,312,0,0,0,97,141
0,0,102,0,0,0,160,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
41,0,0,173,8,125,0,0
248,0,0,365,83,336,0,18
473,160,6,285,192,534,0,219
669,253,159,526,493,694,81,457
810,294,410,565,57,643,264,669
890,371,380,537,522,596,440,830
899,530,248,464,817,676,587,921
837,516,662,601,768,702,411,944
709,403,707,361,656,548,463,888
526,416,372,269,489,176,422,765
278,320,607,83,288,75,388,582
63,191,317,0,85,0,173,356
0,30,177,0,0,0,110,124
0,0,64,0,0,0,9,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
